seed_term,sponsor,total_trials_since_2020,active_trials_since_2020,early_phase_trials_since_2020,active_early_trials_since_2020,total_trials_since_2020_score,active_trials_since_2020_score,early_phase_trials_since_2020_score,active_early_trials_since_2020_score,trial_activity_score,sponsor_total_active_early,therapeutic_focus_score,activity_trajectory_score,start_slope,starts_early_period,starts_recent_period,effective_indication_breadth,breadth_score,prospect_score
liver diseases,"Shanghai Longwood Biopharmaceuticals Co., Ltd.",1,0,1,0,0.125,0.0,0.16666666666666666,0.0,0.03125,2,0.0,0.32,-0.03333333333333333,1.0,0.0,,0.0,7.9625
liver diseases,"Shanghai Ming Ju Biotechnology Co., Ltd.",1,0,1,0,0.125,0.0,0.16666666666666666,0.0,0.03125,3,0.0,0.32,-0.03333333333333333,1.0,0.0,,0.0,7.9625
liver diseases,"Shenyang Sunshine Pharmaceutical Co., LTD.",1,0,1,0,0.125,0.0,0.16666666666666666,0.0,0.03125,20,0.0,0.32,-0.03333333333333333,1.0,0.0,,0.0,7.9625
liver diseases,"T-ACE Medical Co., Ltd",1,0,1,0,0.125,0.0,0.16666666666666666,0.0,0.03125,0,0.0,0.32,-0.03333333333333333,1.0,0.0,,0.0,7.9625
liver diseases,"Tarus Therapeutics, Inc.",1,0,1,0,0.125,0.0,0.16666666666666666,0.0,0.03125,0,0.0,0.32,-0.03333333333333333,1.0,0.0,,0.0,7.9625
liver diseases,Galecto Biotech AB,2,0,2,0,0.25,0.0,0.3333333333333333,0.0,0.0625,1,0.0,0.21999999999999992,-0.05000000000000002,1.0,0.0,,0.0,7.524999999999999
liver diseases,"Albireo, an Ipsen Company",1,1,0,0,0.125,0.3333333333333333,0.0,0.0,0.056249999999999994,0,0.0,0.21999999999999992,-0.05000000000000002,1.0,0.0,,0.0,7.212499999999998
liver diseases,Guerbet,1,1,0,0,0.125,0.3333333333333333,0.0,0.0,0.056249999999999994,0,0.0,0.21999999999999992,-0.05000000000000002,1.0,0.0,,0.0,7.212499999999998
liver diseases,"Pharmicell Co., Ltd.",1,1,0,0,0.125,0.3333333333333333,0.0,0.0,0.056249999999999994,0,0.0,0.21999999999999992,-0.05000000000000002,1.0,0.0,,0.0,7.212499999999998
liver diseases,"TaiwanJ Pharmaceuticals Co., Ltd",3,0,3,0,0.375,0.0,0.5,0.0,0.09375,0,0.0,0.12,-0.06666666666666667,1.0,0.0,,0.0,7.0874999999999995
liver diseases,Travera Inc,2,0,0,0,0.25,0.0,0.0,0.0,0.0125,0,0.0,0.32,-0.03333333333333333,1.0,0.0,,0.0,7.025
liver diseases,Group K Diagnostics Inc.,1,0,0,0,0.125,0.0,0.0,0.0,0.00625,0,0.0,0.32,-0.03333333333333333,1.0,0.0,,0.0,6.7125
liver diseases,MiRXES Pte Ltd,1,0,0,0,0.125,0.0,0.0,0.0,0.00625,0,0.0,0.32,-0.03333333333333333,1.0,0.0,,0.0,6.7125
liver diseases,MinaPharm Pharmaceuticals,1,0,0,0,0.125,0.0,0.0,0.0,0.00625,0,0.0,0.32,-0.03333333333333333,1.0,0.0,,0.0,6.7125
liver diseases,Mylan Inc.,1,0,0,0,0.125,0.0,0.0,0.0,0.00625,0,0.0,0.32,-0.03333333333333333,1.0,0.0,,0.0,6.7125
liver diseases,Respyr,1,0,0,0,0.125,0.0,0.0,0.0,0.00625,0,0.0,0.32,-0.03333333333333333,1.0,0.0,,0.0,6.7125
liver diseases,Theratechnologies,1,0,0,0,0.125,0.0,0.0,0.0,0.00625,1,0.0,0.32,-0.03333333333333333,1.0,0.0,,0.0,6.7125
liver diseases,"Antios Therapeutics, Inc",4,0,4,0,0.5,0.0,0.6666666666666666,0.0,0.125,0,0.0,0.02307692307692306,-0.18333333333333338,4.0,0.0,,0.0,6.711538461538462
liver diseases,"Enanta Pharmaceuticals, Inc",4,0,4,0,0.5,0.0,0.6666666666666666,0.0,0.125,2,0.0,0.02307692307692306,-0.2500000000000001,4.0,0.0,,0.0,6.711538461538462
liver diseases,Intercept Pharmaceuticals,4,0,2,0,0.5,0.0,0.3333333333333333,0.0,0.075,0,0.0,0.12,-0.10000000000000002,3.0,1.0,,0.0,6.15
liver diseases,"Astellas Pharma Global Development, Inc.",1,0,1,0,0.125,0.0,0.16666666666666666,0.0,0.03125,18,0.0,0.21999999999999992,-0.05000000000000002,1.0,0.0,,0.0,5.962499999999999
liver diseases,Carisma Therapeutics Inc,1,0,1,0,0.125,0.0,0.16666666666666666,0.0,0.03125,0,0.0,0.21999999999999992,-0.05000000000000002,1.0,0.0,,0.0,5.962499999999999
liver diseases,ChemomAb Ltd.,1,0,1,0,0.125,0.0,0.16666666666666666,0.0,0.03125,0,0.0,0.21999999999999992,-0.05000000000000002,1.0,0.0,,0.0,5.962499999999999
liver diseases,"DNAtrix, Inc.",1,0,1,0,0.125,0.0,0.16666666666666666,0.0,0.03125,0,0.0,0.21999999999999992,-0.05000000000000002,1.0,0.0,,0.0,5.962499999999999
liver diseases,"Dongguan HEC Biopharmaceutical R&D Co., Ltd.",1,0,1,0,0.125,0.0,0.16666666666666666,0.0,0.03125,0,0.0,0.21999999999999992,-0.05000000000000002,1.0,0.0,,0.0,5.962499999999999
liver diseases,Durect,1,0,1,0,0.125,0.0,0.16666666666666666,0.0,0.03125,0,0.0,0.21999999999999992,-0.05000000000000002,1.0,0.0,,0.0,5.962499999999999
liver diseases,Future Medicine,1,0,1,0,0.125,0.0,0.16666666666666666,0.0,0.03125,0,0.0,0.21999999999999992,-0.05000000000000002,1.0,0.0,,0.0,5.962499999999999
liver diseases,Guangdong GD Kongming Biotech LLC,1,0,1,0,0.125,0.0,0.16666666666666666,0.0,0.03125,0,0.0,0.21999999999999992,-0.05000000000000002,1.0,0.0,,0.0,5.962499999999999
liver diseases,"Hepagene (Shanghai) Co., Ltd.",1,0,1,0,0.125,0.0,0.16666666666666666,0.0,0.03125,0,0.0,0.21999999999999992,-0.05000000000000002,1.0,0.0,,0.0,5.962499999999999
liver diseases,HighTide Biopharma Pty Ltd,1,0,1,0,0.125,0.0,0.16666666666666666,0.0,0.03125,0,0.0,0.21999999999999992,-0.05000000000000002,1.0,0.0,,0.0,5.962499999999999
liver diseases,"Ionis Pharmaceuticals, Inc.",1,0,1,0,0.125,0.0,0.16666666666666666,0.0,0.03125,7,0.0,0.21999999999999992,-0.05000000000000002,1.0,0.0,,0.0,5.962499999999999
liver diseases,Janssen Pharmaceutical K.K.,1,0,1,0,0.125,0.0,0.16666666666666666,0.0,0.03125,2,0.0,0.21999999999999992,-0.05000000000000002,1.0,0.0,,0.0,5.962499999999999
liver diseases,Redx Pharma Ltd,1,0,1,0,0.125,0.0,0.16666666666666666,0.0,0.03125,1,0.0,0.21999999999999992,-0.05000000000000002,1.0,0.0,,0.0,5.962499999999999
liver diseases,Sealantium Medical Ltd.,1,0,1,0,0.125,0.0,0.16666666666666666,0.0,0.03125,0,0.0,0.21999999999999992,-0.05000000000000002,1.0,0.0,,0.0,5.962499999999999
liver diseases,Sirnaomics,1,0,1,0,0.125,0.0,0.16666666666666666,0.0,0.03125,2,0.0,0.21999999999999992,-0.05000000000000002,1.0,0.0,,0.0,5.962499999999999
liver diseases,"Suzhou Kintor Pharmaceutical Inc,",1,0,1,0,0.125,0.0,0.16666666666666666,0.0,0.03125,1,0.0,0.21999999999999992,-0.05000000000000002,1.0,0.0,,0.0,5.962499999999999
liver diseases,Taizhou Hanzhong biomedical co. LTD,1,0,1,0,0.125,0.0,0.16666666666666666,0.0,0.03125,0,0.0,0.21999999999999992,-0.05000000000000002,1.0,0.0,,0.0,5.962499999999999
liver diseases,Vigonvita Life Sciences,1,0,1,0,0.125,0.0,0.16666666666666666,0.0,0.03125,11,0.0,0.21999999999999992,-0.05000000000000002,1.0,0.0,,0.0,5.962499999999999
liver diseases,"Zhejiang Raygene Pharmaceuticals Co., Ltd",1,0,1,0,0.125,0.0,0.16666666666666666,0.0,0.03125,1,0.0,0.21999999999999992,-0.05000000000000002,1.0,0.0,,0.0,5.962499999999999
liver diseases,Epividian,2,0,0,0,0.25,0.0,0.0,0.0,0.0125,0,0.0,0.26,-0.03333333333333333,2.0,0.0,,0.0,5.825
liver diseases,Inventiva Pharma,2,1,1,0,0.25,0.3333333333333333,0.16666666666666666,0.0,0.0875,0,0.0,0.059999999999999984,-0.08333333333333336,2.0,0.0,,0.0,5.574999999999999
liver diseases,Fujian Cosunter Pharmaceutical Co. Ltd,3,0,3,0,0.375,0.0,0.5,0.0,0.09375,0,0.0,0.03529411764705883,-0.18333333333333338,3.0,0.0,,0.0,5.393382352941177
liver diseases,"Hepion Pharmaceuticals, Inc.",3,0,3,0,0.375,0.0,0.5,0.0,0.09375,0,0.0,0.03529411764705883,-0.11666666666666667,3.0,0.0,,0.0,5.393382352941177
liver diseases,J2H Biotech,3,0,3,0,0.375,0.0,0.5,0.0,0.09375,0,0.0,0.03529411764705883,-0.10000000000000002,3.0,0.0,,0.0,5.393382352941177
liver diseases,"Terns, Inc., a subsidiary of Merck & Co., Inc. (Rahway, New Jersey USA)",3,0,3,0,0.375,0.0,0.5,0.0,0.09375,1,0.0,0.03529411764705883,-0.15000000000000002,3.0,0.0,,0.0,5.393382352941177
liver diseases,"Cofactor Genomics, Inc.",1,1,0,0,0.125,0.3333333333333333,0.0,0.0,0.056249999999999994,0,0.0,0.12,-0.06666666666666667,1.0,0.0,,0.0,5.2124999999999995
liver diseases,Tempus AI,1,1,0,0,0.125,0.3333333333333333,0.0,0.0,0.056249999999999994,0,0.0,0.12,-0.06666666666666667,1.0,0.0,,0.0,5.2124999999999995
liver diseases,iOMEDICO AG,1,1,0,0,0.125,0.3333333333333333,0.0,0.0,0.056249999999999994,0,0.0,0.12,-0.06666666666666667,1.0,0.0,,0.0,5.2124999999999995
liver diseases,Sagimet Biosciences Inc.,4,0,2,0,0.5,0.0,0.3333333333333333,0.0,0.075,1,0.0,0.059999999999999984,-0.06666666666666668,2.0,0.0,,0.0,4.949999999999999
liver diseases,Albireo,1,0,0,0,0.125,0.0,0.0,0.0,0.00625,0,0.0,0.21999999999999992,-0.05000000000000002,1.0,0.0,,0.0,4.712499999999999
liver diseases,Baxter Healthcare Corporation,1,0,0,0,0.125,0.0,0.0,0.0,0.00625,0,0.0,0.21999999999999992,-0.05000000000000002,1.0,0.0,,0.0,4.712499999999999
liver diseases,"Beijing Kawin Technology Share-Holding Co., Ltd.",1,0,0,0,0.125,0.0,0.0,0.0,0.00625,0,0.0,0.21999999999999992,-0.05000000000000002,1.0,0.0,,0.0,4.712499999999999
liver diseases,Delfi Diagnostics Inc.,1,0,0,0,0.125,0.0,0.0,0.0,0.00625,0,0.0,0.21999999999999992,-0.05000000000000002,1.0,0.0,,0.0,4.712499999999999
liver diseases,Dynavax Technologies Corporation,1,0,0,0,0.125,0.0,0.0,0.0,0.00625,2,0.0,0.21999999999999992,-0.05000000000000002,1.0,0.0,,0.0,4.712499999999999
liver diseases,Eiger BioPharmaceuticals,1,0,0,0,0.125,0.0,0.0,0.0,0.00625,0,0.0,0.21999999999999992,-0.05000000000000002,1.0,0.0,,0.0,4.712499999999999
liver diseases,Eisai Pharmaceuticals India Pvt. Ltd,1,0,0,0,0.125,0.0,0.0,0.0,0.00625,0,0.0,0.21999999999999992,-0.05000000000000002,1.0,0.0,,0.0,4.712499999999999
liver diseases,Geneplus-Beijing Co. Ltd.,1,0,0,0,0.125,0.0,0.0,0.0,0.00625,0,0.0,0.21999999999999992,-0.05000000000000002,1.0,0.0,,0.0,4.712499999999999
liver diseases,Genetron Health,1,0,0,0,0.125,0.0,0.0,0.0,0.00625,0,0.0,0.21999999999999992,-0.05000000000000002,1.0,0.0,,0.0,4.712499999999999
liver diseases,Sanguine Biosciences,1,0,0,0,0.125,0.0,0.0,0.0,0.00625,0,0.0,0.21999999999999992,-0.05000000000000002,1.0,0.0,,0.0,4.712499999999999
liver diseases,Shire,1,0,0,0,0.125,0.0,0.0,0.0,0.00625,0,0.0,0.21999999999999992,-0.05000000000000002,1.0,0.0,,0.0,4.712499999999999
liver diseases,Taproot Health,1,0,0,0,0.125,0.0,0.0,0.0,0.00625,0,0.0,0.21999999999999992,-0.05000000000000002,1.0,0.0,,0.0,4.712499999999999
liver diseases,"Aribio Lab Co., Ltd.",2,0,2,0,0.25,0.0,0.3333333333333333,0.0,0.0625,2,0.0,0.059999999999999984,-0.11666666666666668,2.0,0.0,,0.0,4.324999999999999
liver diseases,"Ascletis Pharmaceuticals Co., Ltd.",2,0,2,0,0.25,0.0,0.3333333333333333,0.0,0.0625,0,0.0,0.059999999999999984,-0.1,2.0,0.0,,0.0,4.324999999999999
liver diseases,"Axcella Health, Inc",2,0,2,0,0.25,0.0,0.3333333333333333,0.0,0.0625,0,0.0,0.059999999999999984,-0.10000000000000003,2.0,0.0,,0.0,4.324999999999999
liver diseases,Barinthus Biotherapeutics,2,0,2,0,0.25,0.0,0.3333333333333333,0.0,0.0625,1,0.0,0.059999999999999984,-0.1,2.0,0.0,,0.0,4.324999999999999
liver diseases,Celldex Therapeutics,2,0,2,0,0.25,0.0,0.3333333333333333,0.0,0.0625,3,0.0,0.059999999999999984,-0.08333333333333334,2.0,0.0,,0.0,4.324999999999999
liver diseases,Enyo Pharma,2,0,2,0,0.25,0.0,0.3333333333333333,0.0,0.0625,1,0.0,0.059999999999999984,-0.13333333333333333,2.0,0.0,,0.0,4.324999999999999
liver diseases,Getz Pharma,2,1,0,0,0.25,0.3333333333333333,0.0,0.0,0.0625,0,0.0,0.059999999999999984,-0.06666666666666668,2.0,0.0,,0.0,4.324999999999999
liver diseases,Helio Genomics,2,1,0,0,0.25,0.3333333333333333,0.0,0.0,0.0625,0,0.0,0.059999999999999984,-0.08333333333333336,2.0,0.0,,0.0,4.324999999999999
liver diseases,ImmVira Pharma Co. Ltd,2,0,2,0,0.25,0.0,0.3333333333333333,0.0,0.0625,3,0.0,0.059999999999999984,-0.08333333333333336,2.0,0.0,,0.0,4.324999999999999
liver diseases,Lipocine Inc.,2,0,2,0,0.25,0.0,0.3333333333333333,0.0,0.0625,0,0.0,0.059999999999999984,-0.11666666666666668,2.0,0.0,,0.0,4.324999999999999
liver diseases,"Metacrine, Inc.",2,0,2,0,0.25,0.0,0.3333333333333333,0.0,0.0625,0,0.0,0.059999999999999984,-0.11666666666666668,2.0,0.0,,0.0,4.324999999999999
liver diseases,"Nucorion Pharmaceuticals, Inc.",2,0,2,0,0.25,0.0,0.3333333333333333,0.0,0.0625,0,0.0,0.059999999999999984,-0.11666666666666668,2.0,0.0,,0.0,4.324999999999999
liver diseases,"Oramed, Ltd.",2,0,2,0,0.25,0.0,0.3333333333333333,0.0,0.0625,0,0.0,0.059999999999999984,-0.11666666666666668,2.0,0.0,,0.0,4.324999999999999
liver diseases,PharmaEssentia,2,0,2,0,0.25,0.0,0.3333333333333333,0.0,0.0625,3,0.0,0.059999999999999984,-0.1,2.0,0.0,,0.0,4.324999999999999
liver diseases,Poxel SA,2,0,2,0,0.25,0.0,0.3333333333333333,0.0,0.0625,0,0.0,0.059999999999999984,-0.11666666666666668,2.0,0.0,,0.0,4.324999999999999
liver diseases,"TriSalus Life Sciences, Inc.",2,0,2,0,0.25,0.0,0.3333333333333333,0.0,0.0625,1,0.0,0.059999999999999984,-0.08333333333333336,2.0,0.0,,0.0,4.324999999999999
liver diseases,Perspectum,3,1,0,0,0.375,0.3333333333333333,0.0,0.0,0.06875,0,0.0,0.03529411764705883,-0.18333333333333338,3.0,0.0,,0.0,4.1433823529411775
liver diseases,Ascentage Pharma Group Inc.,1,0,1,0,0.125,0.0,0.16666666666666666,0.0,0.03125,14,0.0,0.12,-0.06666666666666667,1.0,0.0,,0.0,3.9625
liver diseases,"Atreca, Inc.",1,0,1,0,0.125,0.0,0.16666666666666666,0.0,0.03125,0,0.0,0.12,-0.06666666666666667,1.0,0.0,,0.0,3.9625
liver diseases,Blade Therapeutics,1,0,1,0,0.125,0.0,0.16666666666666666,0.0,0.03125,0,0.0,0.12,-0.06666666666666667,1.0,0.0,,0.0,3.9625
liver diseases,Catalysis SL,1,0,1,0,0.125,0.0,0.16666666666666666,0.0,0.03125,1,0.0,0.12,-0.06666666666666667,1.0,0.0,,0.0,3.9625
liver diseases,Cellaion SA,1,0,1,0,0.125,0.0,0.16666666666666666,0.0,0.03125,0,0.0,0.12,-0.06666666666666667,1.0,0.0,,0.0,3.9625
liver diseases,"CytoDyn, Inc.",1,0,1,0,0.125,0.0,0.16666666666666666,0.0,0.03125,1,0.0,0.12,-0.06666666666666667,1.0,0.0,,0.0,3.9625
liver diseases,Galectin Therapeutics Inc.,1,0,1,0,0.125,0.0,0.16666666666666666,0.0,0.03125,0,0.0,0.12,-0.06666666666666667,1.0,0.0,,0.0,3.9625
liver diseases,Hepanova Inc.,1,0,1,0,0.125,0.0,0.16666666666666666,0.0,0.03125,0,0.0,0.12,-0.06666666666666667,1.0,0.0,,0.0,3.9625
liver diseases,Highlight Therapeutics,1,0,1,0,0.125,0.0,0.16666666666666666,0.0,0.03125,1,0.0,0.12,-0.06666666666666667,1.0,0.0,,0.0,3.9625
liver diseases,Idorsia Pharmaceuticals Ltd.,1,0,1,0,0.125,0.0,0.16666666666666666,0.0,0.03125,1,0.0,0.12,-0.06666666666666667,1.0,0.0,,0.0,3.9625
liver diseases,"Ocellaris Pharma, Inc.",1,0,1,0,0.125,0.0,0.16666666666666666,0.0,0.03125,0,0.0,0.12,-0.06666666666666667,1.0,0.0,,0.0,3.9625
liver diseases,"Oncorus, Inc.",1,0,1,0,0.125,0.0,0.16666666666666666,0.0,0.03125,0,0.0,0.12,-0.06666666666666667,1.0,0.0,,0.0,3.9625
liver diseases,"Principia Biopharma, a Sanofi Company",1,0,1,0,0.125,0.0,0.16666666666666666,0.0,0.03125,0,0.0,0.12,-0.06666666666666667,1.0,0.0,,0.0,3.9625
liver diseases,"Quadriga Biosciences, Inc.",1,0,1,0,0.125,0.0,0.16666666666666666,0.0,0.03125,0,0.0,0.12,-0.06666666666666667,1.0,0.0,,0.0,3.9625
liver diseases,Sciwind Biosciences APAC CO Pty. Ltd.,1,0,1,0,0.125,0.0,0.16666666666666666,0.0,0.03125,0,0.0,0.12,-0.06666666666666667,1.0,0.0,,0.0,3.9625
liver diseases,Yiviva Inc.,1,0,1,0,0.125,0.0,0.16666666666666666,0.0,0.03125,0,0.0,0.12,-0.06666666666666667,1.0,0.0,,0.0,3.9625
liver diseases,Z Factor Limited,1,0,1,0,0.125,0.0,0.16666666666666666,0.0,0.03125,0,0.0,0.12,-0.06666666666666667,1.0,0.0,,0.0,3.9625
liver diseases,Eisai Inc.,2,0,1,0,0.25,0.0,0.16666666666666666,0.0,0.0375,8,0.0,0.059999999999999984,-0.10000000000000003,2.0,0.0,,0.0,3.0749999999999997
liver diseases,Advanz Pharma,1,0,0,0,0.125,0.0,0.0,0.0,0.00625,0,0.0,0.12,-0.06666666666666667,1.0,0.0,,0.0,2.7125
liver diseases,Ascelia Pharma AB,1,0,0,0,0.125,0.0,0.0,0.0,0.00625,0,0.0,0.12,-0.06666666666666667,1.0,0.0,,0.0,2.7125
liver diseases,HemoSonics LLC,1,0,0,0,0.125,0.0,0.0,0.0,0.00625,0,0.0,0.12,-0.06666666666666667,1.0,0.0,,0.0,2.7125
liver diseases,Leberstiftungs-GmbH Deutschland,1,0,0,0,0.125,0.0,0.0,0.0,0.00625,0,0.0,0.12,-0.06666666666666667,1.0,0.0,,0.0,2.7125
liver diseases,Palladio Biosciences,1,0,0,0,0.125,0.0,0.0,0.0,0.00625,0,0.0,0.12,-0.06666666666666667,1.0,0.0,,0.0,2.7125
liver diseases,Sangamo Therapeutics,1,0,0,0,0.125,0.0,0.0,0.0,0.00625,1,0.0,0.12,-0.06666666666666667,1.0,0.0,,0.0,2.7125
liver diseases,"Sichuan Haisco Pharmaceutical Group Co., Ltd",1,0,0,0,0.125,0.0,0.0,0.0,0.00625,0,0.0,0.12,-0.06666666666666667,1.0,0.0,,0.0,2.7125
liver diseases,New Discovery LLC,2,0,0,0,0.25,0.0,0.0,0.0,0.0125,0,0.0,0.059999999999999984,-0.11666666666666668,2.0,0.0,,0.0,1.8249999999999995
liver diseases,Viome,2,0,0,0,0.25,0.0,0.0,0.0,0.0125,0,0.0,0.059999999999999984,-0.06666666666666667,2.0,0.0,,0.0,1.8249999999999995
liver diseases,"Xiamen Innovax Biotech Co., Ltd",2,0,0,0,0.25,0.0,0.0,0.0,0.0125,0,0.0,0.059999999999999984,-0.06666666666666668,2.0,0.0,,0.0,1.8249999999999995
obesity,"Beijing QL Biopharmaceutical Co.,Ltd",9,6,8,5,0.8411214953271037,0.8571428571428571,1.0,1.0,0.9706275033377838,5,1.0,0.994059405940594,0.14999999999999997,0.0,9.0,1.3846153846153844,0.6563298879113609,94.97586216481467
obesity,"BrightGene Bio-Medical Technology Co., Ltd.",11,7,11,7,1.0,1.0,1.0,1.0,1.0,8,0.875,0.9958620689655172,0.15000000000000002,0.0,11.0,1.0,0.5234906775131802,92.65214815444214
obesity,"Fujian Shengdi Pharmaceutical Co., Ltd.",19,12,13,7,1.0,1.0,1.0,1.0,1.0,22,0.3181818181818182,0.9895196506550218,0.16666666666666669,1.0,14.0,2.6825396825396823,0.9845294781861257,85.99932415859806
obesity,Amgen,26,15,16,5,1.0,1.0,1.0,1.0,1.0,40,0.125,0.9837837837837838,0.25000000000000006,3.0,23.0,3.169014084507042,1.0,82.17567567567568
obesity,"Hangzhou Zhongmei Huadong Pharmaceutical Co., Ltd.",11,8,8,5,1.0,1.0,1.0,1.0,1.0,24,0.20833333333333334,0.9958620689655172,0.18333333333333335,0.0,11.0,1.8148148148148147,0.7815925270593147,81.89983331657015
obesity,Novo Nordisk A/S,131,59,57,26,1.0,1.0,1.0,1.0,1.0,45,0.5777777777777777,0.5005815672745195,-0.10000000000000035,40.0,91.0,2.410691003911343,0.9266120329616099,80.83330723066204
obesity,Regeneron Pharmaceuticals,9,7,7,6,0.8411214953271037,1.0,0.9090909090909104,1.0,0.9784197111299918,60,0.1,0.994059405940594,0.2000000000000001,0.0,9.0,4.94392523364486,1.0,80.80217367531148
obesity,AstraZeneca,24,9,23,8,1.0,1.0,1.0,1.0,1.0,151,0.052980132450331126,0.9678111587982833,0.08333333333333338,4.0,20.0,5.731343283582089,1.0,80.41582582497229
obesity,Hoffmann-La Roche,9,8,6,5,0.8411214953271037,1.0,0.7792207792207804,1.0,0.9589391916494723,82,0.06097560975609756,0.994059405940594,0.2333333333333334,0.0,9.0,3.7142857142857144,1.0,79.04765989640744
obesity,Gan & Lee Pharmaceuticals.,10,9,5,4,0.9345794392523374,1.0,0.6493506493506503,0.8,0.8141315693652145,11,0.36363636363636365,0.9950819672131147,0.21666666666666665,0.0,10.0,2.9411764705882346,1.0,77.88094508525029
obesity,"Vincentage Pharma Co., Ltd",8,3,7,2,0.7476635514018699,0.42857142857142855,0.9090909090909104,0.4,0.4980325282194444,2,1.0,0.9926829268292683,0.1166666666666667,0.0,8.0,2.6666666666666665,0.9812671085154541,74.56795603271212
obesity,Eli Lilly and Company,106,54,53,20,1.0,1.0,1.0,1.0,1.0,111,0.18018018018018017,0.5191132414619533,-0.4166666666666671,29.0,75.0,3.6337209302325575,1.0,73.98586843284266
obesity,Boehringer Ingelheim,27,7,21,7,1.0,1.0,1.0,1.0,1.0,63,0.1111111111111111,0.5448405253283303,-0.11666666666666674,6.0,21.0,2.571428571428571,0.9613912928910499,72.73294565769932
obesity,"Gasherbrum Bio, Inc., a wholly owned subsidiary of Structure Therapeutics",8,4,6,2,0.7476635514018699,0.5714285714285714,0.7792207792207804,0.4,0.49998058016749625,2,1.0,0.9647058823529412,0.06666666666666664,1.0,7.0,1.7999999999999998,0.7776070961516035,72.06921761694967
obesity,Kailera,7,5,4,2,0.6542056074766363,0.7142857142857143,0.5194805194805202,0.4,0.47777521543876705,2,1.0,0.9907692307692308,0.1666666666666667,0.0,7.0,1.7999999999999998,0.7776070961516035,71.480216348839
obesity,Pfizer,30,9,25,6,1.0,1.0,1.0,1.0,1.0,90,0.06666666666666667,0.40867924528301885,-0.21666666666666679,12.0,18.0,3.4489795918367343,1.0,69.5069182389937
obesity,"Hangzhou Sciwind Biosciences Co., Ltd.",7,5,3,2,0.6542056074766363,0.7142857142857143,0.3896103896103902,0.4,0.4582946959582475,2,1.0,0.9547169811320755,0.13333333333333333,1.0,6.0,1.0,0.5234906775131802,67.24398119568569
obesity,AbbVie,5,4,5,4,0.4672897196261687,0.5714285714285714,0.6493506493506503,0.8,0.7264813690981918,107,0.037383177570093455,0.9837837837837838,0.09999999999999999,0.0,5.0,3.813559322033898,1.0,66.74740768198714
obesity,"Rhythm Pharmaceuticals, Inc.",12,5,6,3,1.0,0.7142857142857143,0.7792207792207804,0.6,0.6640259740259742,3,1.0,0.3,-0.2000000000000001,6.0,6.0,1.0,0.5234906775131802,64.4362054764305
obesity,Verdiva Bio Dev Limited,3,2,3,2,0.28037383177570124,0.2857142857142857,0.3896103896103902,0.4,0.37531739288748645,2,1.0,0.9647058823529412,0.08333333333333333,0.0,3.0,1.0,0.5234906775131802,63.29489406656494
obesity,Laekna Limited,2,2,2,2,0.18691588785046748,0.2857142857142857,0.2597402597402601,0.4,0.3511639762107053,2,1.0,0.9400000000000001,0.01666666666666666,0.0,2.0,1.0,0.5234906775131802,61.59310558566706
obesity,Alnylam Pharmaceuticals,4,3,4,3,0.37383177570093495,0.42857142857142855,0.5194805194805202,0.6,0.5508993809928391,15,0.2,0.88,0.06666666666666667,1.0,3.0,3.5555555555555554,1.0,59.14496904964196
obesity,Zealand Pharma,7,2,7,2,0.6542056074766363,0.2857142857142857,0.9090909090909104,0.4,0.4719310595946113,5,0.4,0.9547169811320755,0.01666666666666666,1.0,6.0,1.7999999999999998,0.7776070961516035,58.46696356388811
obesity,Innovent Biologics (Suzhou) Co. Ltd.,15,8,8,3,1.0,1.0,1.0,0.6,0.7400000000000001,39,0.07692307692307693,0.46242038216560505,-0.08333333333333338,5.0,10.0,3.266666666666667,1.0,57.786869181773646
obesity,"Biomed Industries, Inc.",3,1,3,1,0.28037383177570124,0.14285714285714285,0.3896103896103902,0.2,0.22388882145891503,1,1.0,0.9647058823529412,0.03333333333333334,0.0,3.0,1.0,0.5234906775131802,55.72346549513638
obesity,NodThera Limited,3,1,3,1,0.28037383177570124,0.14285714285714285,0.3896103896103902,0.2,0.22388882145891503,1,1.0,0.9647058823529412,0.01666666666666666,0.0,3.0,1.0,0.5234906775131802,55.72346549513638
obesity,Biolexis Therapeutics,2,2,2,2,0.18691588785046748,0.2857142857142857,0.2597402597402601,0.4,0.3511639762107053,2,1.0,0.5,,,,1.7999999999999998,0.7776070961516035,55.3342697720513
obesity,MindRank AI Ltd,4,4,3,3,0.37383177570093495,0.5714285714285714,0.3896103896103902,0.6,0.552847432940891,5,0.6,0.41538461538461535,-7.166458808248764e-18,1.0,2.0,1.6,0.7216379836168889,55.16644379090574
obesity,"Shanghai Minwei Biotechnology Co., Ltd",2,2,2,2,0.18691588785046748,0.2857142857142857,0.2597402597402601,0.4,0.3511639762107053,3,0.6666666666666666,0.9400000000000001,0.03333333333333333,0.0,2.0,1.0,0.5234906775131802,54.9264389190004
obesity,"Alveus Therapeutics, Inc.",1,1,1,1,0.09345794392523374,0.14285714285714285,0.12987012987013005,0.2,0.17558198810535264,1,1.0,0.88,0.016666666666666666,0.0,1.0,2.0,0.8297130933355026,54.67623033862266
obesity,Antag Therapeutics,1,1,1,1,0.09345794392523374,0.14285714285714285,0.12987012987013005,0.2,0.17558198810535264,1,1.0,0.88,0.03333333333333333,0.0,1.0,2.0,0.8297130933355026,54.67623033862266
