nct_id,Indication
NCT06354660,Metabolic Diseases
NCT06354660,Endocrine System Diseases
NCT07266779,"Diabetes Mellitus, Type 2"
NCT04556760,"Diabetes Mellitus, Type 2"
NCT07032688,"Diabetes Mellitus, Type 2"
NCT06279234,"Diabetes Mellitus, Type 2"
NCT06279234,Obesity
NCT06351748,"Diabetes Mellitus, Type 2"
NCT06270836,Diabetic Retinopathy
NCT06270836,Retinal Degeneration
NCT06270836,Retinal Diseases
NCT06270836,Eye Diseases
NCT06270836,Vision Disorders
NCT06701721,Diabetic Retinopathy
NCT05162014,"Diabetes Mellitus, Type 2"
NCT04965506,"Diabetes Mellitus, Type 2"
NCT05018416,"Renal Insufficiency, Chronic"
NCT05018416,"Diabetes Mellitus, Type 1"
NCT05018416,"Diabetes Mellitus, Type 2"
NCT07382778,Hypercholesterolemia
NCT07382778,Diabetes Mellitus
NCT07590466,"Diabetes Mellitus, Type 2"
NCT07590466,Hypertension
NCT05035082,"Diabetes Mellitus, Type 2"
NCT06716424,"Diabetes Mellitus, Type 2"
NCT04641273,Neuralgia
NCT04641273,Diabetic Neuropathies
NCT04262661,"Diabetes Mellitus, Type 2"
NCT04982705,"Diabetes Mellitus, Type 2"
NCT04208620,"Diabetes Mellitus, Type 2"
NCT04208620,Diabetes Mellitus
NCT04251156,Overweight
NCT04251156,Obesity
NCT04251156,"Diabetes Mellitus, Type 2"
NCT04270942,"Diabetes Mellitus, Type 1"
NCT05407961,"Diabetes Mellitus, Type 2"
NCT04618744,"Diabetes Mellitus, Type 2"
NCT04618744,Non-alcoholic Fatty Liver Disease
NCT05063734,Diabetes Mellitus
NCT05063734,Diabetic Retinopathy
NCT04373967,"Diabetes Mellitus, Type 2"
NCT07578584,"Diabetes Mellitus, Type 1"
NCT07578584,Overweight
NCT07578584,Obesity
NCT07492992,"Diabetes Mellitus, Type 1"
NCT07070752,
NCT07497815,Macular Degeneration
NCT07497815,Diabetic Retinopathy
NCT07497815,Glaucoma
NCT07497815,Keratoconus
NCT07497815,Cataract
NCT07650682,"Diabetes Mellitus, Type 2"
NCT07650682,"Diabetes Mellitus, Type 1"
NCT03862690,"Diabetes Mellitus, Type 2"
NCT07375160,Diabetic Foot
NCT07375160,Varicose Ulcer
NCT07375160,Pressure Ulcer
NCT06256549,"Diabetes Mellitus, Type 2"
NCT04260438,"Diabetes Mellitus, Type 2"
NCT06851858,"Diabetes Mellitus, Type 2"
NCT06851858,Obesity
NCT05950516,"Diabetes Mellitus, Type 2"
NCT07396376,Diabetic Foot
NCT05184868,"Diabetes Mellitus, Type 1"
NCT05514535,"Diabetes Mellitus, Type 2"
NCT05514535,Obesity
NCT07539415,Obesity
NCT07539415,Overweight
NCT07539415,"Diabetes Mellitus, Type 2"
NCT03646916,Diabetes Mellitus
NCT07442006,"Diabetes Mellitus, Type 2"
NCT06972472,Obesity
NCT06972472,Overweight
NCT06972472,"Diabetes Mellitus, Type 2"
NCT05063253,"Diabetes Mellitus, Type 2"
NCT04857957,Diabetic Neuropathies
NCT04226105,"Diabetes Mellitus, Type 2"
NCT04226105,Diabetes Mellitus
NCT04050553,"Diabetes Mellitus, Type 2"
NCT04050553,Hypoglycemia
NCT06188234,"Diabetes Mellitus, Type 2"
NCT07684144,Obesity
NCT07684144,Overweight
NCT07684144,"Diabetes Mellitus, Type 2"
NCT06051565,Diabetes Mellitus
NCT05870670,"Diabetes Mellitus, Type 2"
NCT07158346,"Diabetes Mellitus, Type 2"
NCT05930210,Diabetic Foot
NCT05930210,Foot Ulcer
NCT05930210,Diabetes Mellitus
NCT05930210,Wounds and Injuries
NCT05872269,Non-alcoholic Fatty Liver Disease
NCT05872269,Obesity
NCT05872269,"Diabetes Mellitus, Type 2"
NCT05872269,Dyslipidemias
NCT05872269,Metabolic Syndrome
NCT07340320,"Diabetes Mellitus, Type 2"
NCT07340320,Hypoglycemia
NCT05485961,"Kidney Failure, Chronic"
NCT05485961,Myocardial Infarction
NCT05485961,Atherosclerosis
NCT05485961,Coronary Artery Disease
NCT05485961,Peripheral Arterial Disease
NCT05485961,Diabetes Mellitus
NCT05427682,"Diabetes Mellitus, Type 2"
NCT06982846,"Diabetes Mellitus, Type 2"
NCT05067270,"Diabetes Mellitus, Type 1"
NCT04187443,Macular Edema
NCT04187443,Diabetic Retinopathy
NCT06708091,"Diabetes Mellitus, Type 2"
NCT05276401,Diabetic Foot
NCT05276401,Metabolic Diseases
NCT05276401,Skin Ulcer
NCT05276401,Diabetic Angiopathies
NCT05276401,Foot Ulcer
NCT05276401,Diabetic Neuropathies
NCT05276401,Cardiovascular Diseases
NCT05276401,Glucose Metabolism Disorders
NCT05276401,Diabetes Mellitus
NCT05276401,Endocrine System Diseases
NCT05276401,Skin Diseases
NCT05276401,Diabetes Complications
NCT05276401,Vascular Diseases
NCT05276401,Leg Ulcer
NCT06791291,"Diabetes Mellitus, Type 1"
NCT06542874,"Diabetes Mellitus, Type 2"
NCT05478525,"Diabetes Mellitus, Type 2"
NCT05699408,"Diabetes Mellitus, Type 2"
NCT05833958,"Diabetes Mellitus, Type 2"
NCT04626089,Metabolic Syndrome
NCT04626089,"Diabetes Mellitus, Type 2"
NCT04626089,Severe Acute Respiratory Syndrome
NCT06929156,"Diabetes Mellitus, Type 2"
NCT06929156,Overweight
NCT06929156,Obesity
NCT06897475,"Diabetes Mellitus, Type 2"
NCT06897475,Obesity
NCT06897475,Overweight
NCT06101901,Diabetic Nephropathies
NCT06739707,
NCT05219812,Diabetes Mellitus
NCT05219812,Neuralgia
NCT07653477,"Diabetes Mellitus, Type 2"
NCT04373265,Adrenocortical Carcinoma
NCT04373265,Adrenal Cortex Neoplasms
NCT04373265,Hypertension
NCT04373265,Hyperglycemia
NCT04373265,"Diabetes Mellitus, Type 2"
NCT04373265,Glucose Intolerance
NCT04373265,Cushing Syndrome
NCT04373265,"ACTH Syndrome, Ectopic"
NCT04373265,Adrenocortical Hyperfunction
NCT04373265,Adrenal Gland Diseases
NCT04373265,Endocrine System Diseases
NCT04373265,Pathologic Processes
NCT05743907,Diabetes Mellitus
NCT06181227,Diabetic Retinopathy
NCT06109311,"Diabetes Mellitus, Type 2"
NCT06269107,"Diabetes Mellitus, Type 2"
NCT05642377,"Diabetes Mellitus, Type 2"
NCT06495281,"Diabetes Mellitus, Type 2"
NCT07284875,Obesity
NCT07284875,Overweight
NCT06823856,"Diabetes Mellitus, Type 2"
NCT06823856,Diabetes Mellitus
NCT06988553,Obesity
NCT06988553,Overweight
NCT06988553,"Diabetes Mellitus, Type 2"
NCT04465877,"Diabetes Mellitus, Type 2"
NCT04465877,Diabetes Mellitus
NCT04864977,"Diabetes Mellitus, Type 2"
NCT05886088,"Diabetes Mellitus, Type 2"
NCT06739122,"Diabetes Mellitus, Type 2"
NCT05787873,Diabetes Mellitus
NCT07064525,Hypertension
NCT07064525,Diabetes Mellitus
NCT04597697,"Diabetes Mellitus, Type 2"
NCT05036850,Kidney Diseases
NCT05036850,"Renal Insufficiency, Chronic"
NCT05036850,Diabetic Nephropathies
NCT05036850,Hypertensive Nephropathy
NCT05036850,Glomerulonephritis
NCT05036850,"Glomerulosclerosis, Focal Segmental"
NCT05036850,"Glomerulonephritis, Membranous"
NCT05036850,"Nephrosis, Lipoid"
NCT05036850,"Glomerulonephritis, IGA"
NCT04809220,Diabetes Mellitus
NCT04809220,"Diabetes Mellitus, Type 2"
NCT04809220,Glucose Metabolism Disorders
NCT04809220,Metabolic Diseases
NCT04809220,Endocrine System Diseases
NCT07667803,
NCT06716203,"Diabetes Mellitus, Type 2"
NCT04522323,"Carcinoma, Renal Cell"
NCT04522323,"Diabetes Mellitus, Insulin-Dependent, 12"
NCT04868708,Recurrence
NCT04868708,Uterine Cervical Neoplasms
NCT04868708,"Diabetes Mellitus, Insulin-Dependent, 12"
NCT05502562,"Diabetes Mellitus, Type 2"
NCT06150924,"Renal Insufficiency, Chronic"
NCT06150924,Albuminuria
NCT06150924,Hypertension
NCT06150924,Proteinuria
NCT06150924,Diabetic Nephropathies
NCT07242469,"Diabetes Mellitus, Type 2"
NCT07031141,Diabetes Mellitus
NCT06269120,"Diabetes Mellitus, Type 2"
NCT06552182,Diabetes Mellitus
NCT06361108,Diabetes Mellitus
NCT04606576,"Diabetes Mellitus, Type 2"
NCT05576298,"Diabetes Mellitus, Type 2"
NCT04445714,"Diabetes Mellitus, Type 2"
NCT06258304,"Diabetes Mellitus, Insulin-Dependent, 12"
NCT07060456,"Diabetes Mellitus, Type 2"
NCT06706609,Diabetes Mellitus
NCT06706609,"Diabetes Mellitus, Type 2"
NCT06706609,"Diabetes Mellitus, Type 1"
NCT07089784,"Diabetes Mellitus, Type 2"
NCT06982859,Diabetes Mellitus
NCT06982859,Insulin Resistance
NCT07444424,"Diabetes Mellitus, Type 2"
NCT07444424,Obesity
NCT07165223,Diabetes Mellitus
NCT07088497,Diabetes Mellitus
NCT06727838,Diabetes Mellitus
NCT04807348,"Diabetes Mellitus, Type 2"
NCT04498156,"Renal Insufficiency, Chronic"
NCT04498156,"Diabetes Mellitus, Type 2"
NCT05403853,Diabetes Mellitus
NCT05881837,Overweight
NCT05881837,Obesity
NCT05437848,Diabetes Mellitus
NCT05437848,"Diabetes Mellitus, Type 2"
NCT05437848,Obesity
NCT05437848,Overweight
NCT07364630,Diabetic Foot
NCT07364630,Foot Ulcer
NCT07364630,Varicose Ulcer
NCT07364630,Leg Ulcer
NCT07364630,Ulcer
NCT04569409,Diabetic Foot
NCT05348733,"Renal Insufficiency, Chronic"
NCT05348733,"Diabetes Mellitus, Type 2"
NCT07308678,Varicose Ulcer
NCT07308678,Diabetic Foot
NCT07093476,"Diabetes Mellitus, Type 2"
NCT04878393,"Diabetes Mellitus, Type 2"
NCT04614038,Diabetic Foot
NCT04614038,Varicose Ulcer
NCT04614038,Pressure Ulcer
NCT04614038,Wounds and Injuries
NCT07590193,"Diabetes Mellitus, Type 2"
NCT05428943,"Diabetes Mellitus, Type 1"
NCT07139535,
NCT07724340,Obesity
NCT07724340,"Diabetes Mellitus, Type 2"
NCT06517797,Obesity
NCT06517797,Diabetes Mellitus
NCT07387003,"Diabetes Mellitus, Type 2"
NCT05151770,"Diabetes Mellitus, Type 1"
NCT05151770,Hyperglycemia
NCT04865770,"Diabetes Mellitus, Type 2"
NCT04865770,"Renal Insufficiency, Chronic"
NCT05586542,Diabetic Foot
NCT05586542,Diabetes Mellitus
NCT05586542,Bronchiolitis Obliterans Syndrome
NCT04575181,"Diabetes Mellitus, Type 2"
NCT06589765,"Diabetes Mellitus, Type 2"
NCT07172867,"Diabetes Mellitus, Type 2"
NCT07172867,Obesity
NCT07492563,Obesity
NCT07492563,"Diabetes Mellitus, Type 2"
NCT04634500,"Diabetes Mellitus, Type 2"
NCT07433192,"Diabetes Mellitus, Type 2"
NCT06466135,Diabetic Nephropathies
NCT06466135,"Nephrosis, Lipoid"
NCT06466135,"Glomerulonephritis, IGA"
NCT05199350,Diabetes Mellitus
NCT04880291,Kidney Diseases
NCT04880291,Diabetic Nephropathies
NCT04880291,Diabetes Complications
NCT04880291,Diabetes Mellitus
NCT04880291,Endocrine System Diseases
NCT07659574,"Diabetes Mellitus, Type 2"
NCT07456826,Macular Degeneration
NCT07456826,Retinal Vein Occlusion
NCT07456826,Diabetic Retinopathy
NCT04482283,
NCT05104437,
NCT06547502,Diabetes Mellitus
NCT04817228,Varicose Ulcer
NCT04817228,Diabetic Foot
NCT05901831,"Renal Insufficiency, Chronic"
NCT05901831,"Diabetes Mellitus, Type 1"
NCT06600412,Diabetic Nephropathies
NCT07054125,
NCT07400588,Obesity
NCT07400588,Weight Loss
NCT06723691,"Diabetes Mellitus, Type 2"
NCT05461274,Diabetic Neuropathies
NCT04246190,
NCT04469270,Diabetic Neuropathies
NCT06057454,"Diabetes Mellitus, Type 1"
NCT03766750,
NCT05479591,"Diabetes Mellitus, Type 2"
NCT03567824,
NCT05921461,Peripheral Arterial Disease
NCT05921461,Diabetes Mellitus
NCT03867851,"Diabetes Mellitus, Type 1"
NCT06321302,Diabetic Retinopathy
NCT07321886,Obesity
NCT07321886,Overweight
NCT07046273,"Diabetes Mellitus, Type 2"
NCT05516966,"Diabetes Mellitus, Type 2"
NCT04507347,
NCT07351058,Obesity
NCT07351058,Overweight
NCT07351058,"Diabetes Mellitus, Type 2"
NCT07457580,"Diabetes Mellitus, Type 1"
NCT06649162,"Diabetes Mellitus, Type 2"
NCT06709040,"Dwarfism, Pituitary"
NCT06709040,Neoplasms
NCT06709040,"Diabetes Mellitus, Type 2"
NCT07163624,"Diabetes Mellitus, Type 2"
NCT07502508,"Diabetes Mellitus, Type 2"
NCT06289920,"Diabetes Mellitus, Type 2"
NCT07533539,"Diabetes Mellitus, Type 2"
NCT07146347,"Diabetes Mellitus, Type 2"
NCT07481747,Obesity
NCT07481747,Overweight
NCT07282613,"Diabetes Mellitus, Type 2"
NCT07357740,"Diabetes Mellitus, Type 2"
NCT06037252,"Diabetes Mellitus, Type 2"
NCT06037252,Obesity
NCT06037252,Diabetes Mellitus
NCT06037252,Glucose Metabolism Disorders
NCT06037252,Metabolic Diseases
NCT06037252,Endocrine System Diseases
NCT06037252,Overnutrition
NCT06037252,Nutrition Disorders
NCT06037252,Body Weight
NCT06974487,"Diabetes Mellitus, Type 2"
NCT06231771,Diabetic Foot
NCT07619833,"Diabetes Mellitus, Type 2"
NCT04959799,Diabetes Mellitus
NCT04959799,Infections
NCT04276207,"Diabetes Mellitus, Type 1"
NCT04586907,"Diabetes Mellitus, Type 2"
NCT06892002,"Diabetes Mellitus, Type 1"
NCT06892002,Disease Progression
NCT05608187,Diabetic Foot
NCT06670209,"Diabetes Mellitus, Type 2"
NCT05373199,"Diabetes Mellitus, Type 1"
NCT04801199,
NCT07421921,"Diabetes Mellitus, Type 2"
NCT07421921,Diabetes Mellitus
NCT07421921,Glucose Intolerance
NCT06035406,Diabetes Mellitus
NCT05897216,"Diabetes Mellitus, Type 2"
NCT05504226,"Diabetes Mellitus, Type 2"
NCT05189938,Diabetes Mellitus
NCT04972539,"Diabetes Mellitus, Type 2"
NCT06071975,Pain
NCT06071975,Somatoform Disorders
NCT06071975,Chronic Pain
NCT06071975,Diabetes Mellitus
NCT06071975,Diabetic Neuropathies
NCT06071975,Peripheral Nervous System Diseases
NCT06071975,Agnosia
NCT06071975,Marijuana Abuse
NCT07326553,Diabetes Mellitus
NCT06973681,Overweight
NCT06973681,Obesity
NCT07223281,Diabetic Foot
NCT07223281,Pressure Ulcer
NCT06579105,"Diabetes Mellitus, Type 2"
NCT04469595,Diabetic Retinopathy
NCT06272695,"Diabetes Mellitus, Type 1"
NCT04560998,"Diabetes Mellitus, Type 2"
NCT04560998,Peripheral Arterial Disease
NCT07229534,Diabetes Mellitus
NCT05266404,
NCT06104358,"Diabetes Mellitus, Type 2"
NCT06104358,Obesity
NCT06258148,"Diabetes Mellitus, Type 2"
NCT05130463,"Diabetes Mellitus, Type 2"
NCT07098663,"Diabetes Mellitus, Type 2"
NCT07098663,Obesity
NCT07192263,Obesity
NCT07192263,Overweight
NCT04477707,Diabetic Retinopathy
NCT06652971,"Diabetes Mellitus, Type 2"
NCT05751928,Melanoma
NCT05751928,"Diabetes Mellitus, Insulin-Dependent, 12"
NCT04973111,Diabetes Mellitus
NCT04973111,"Diabetes Mellitus, Type 2"
NCT04973111,Overweight
NCT04973111,Metabolic Diseases
NCT04973111,Body Weight
NCT07548957,"Diabetes Mellitus, Type 2"
NCT06945419,Overweight
NCT06945419,Obesity
NCT06945419,"Diabetes Mellitus, Type 2"
NCT06945419,Weight Loss
NCT06945419,Diabetes Mellitus
NCT05144984,"Diabetes Mellitus, Type 2"
NCT07565506,Diabetic Foot
NCT07565506,Infections
NCT05198284,Diabetic Nephropathies
NCT05198284,"Renal Insufficiency, Chronic"
NCT05104333,
NCT06783309,"Diabetes Mellitus, Type 1"
NCT06783309,Diabetes Mellitus
NCT04598893,"Diabetes Mellitus, Type 1"
NCT07394114,"Diabetes Mellitus, Type 2"
NCT04527107,Diabetes Mellitus
NCT04527107,Diabetic Retinopathy
NCT07349381,Obesity
NCT07349381,Overweight
NCT07349381,"Diabetes Mellitus, Type 2"
NCT05581966,Diabetes Mellitus
NCT05581966,Diabetic Foot
NCT06567041,"Diabetes Mellitus, Type 2"
NCT06567041,Obesity
NCT07664553,"Diabetes Mellitus, Type 2"
NCT05430139,Diabetes Mellitus
NCT05430139,Thyroid Diseases
NCT06507475,"Diabetes Mellitus, Type 2"
NCT07223892,Diabetic Foot
NCT07223892,Pressure Ulcer
NCT07223892,Burns
NCT07223892,Surgical Wound
NCT05794581,"Diabetes Mellitus, Type 1"
NCT05794581,Obesity
NCT05794581,Overweight
NCT07662044,"Diabetes Mellitus, Type 2"
NCT05814393,"Diabetes Mellitus, Type 2"
NCT07296484,"Diabetes Mellitus, Type 2"
NCT07296484,"ACTH Syndrome, Ectopic"
NCT07296484,Cushing Syndrome
NCT05184322,Obesity
NCT05184322,"Diabetes Mellitus, Type 2"
NCT06636877,Essential Hypertension
NCT06636877,"Diabetes Mellitus, Type 2"
NCT07533175,Diabetes Mellitus
NCT07533175,Overweight
NCT07533175,Obesity
NCT05480657,"Diabetes Mellitus, Type 1"
NCT05480657,Diabetes Mellitus
NCT05480657,Endocrine System Diseases
NCT05480657,Metabolic Diseases
NCT05480657,Immune System Diseases
NCT05480657,Autoimmune Diseases
NCT05480657,Hypoglycemia
NCT05480657,Hyperglycemia
NCT05887895,Diabetes Mellitus
NCT06375031,Diabetes Mellitus
NCT07112339,"Diabetes Mellitus, Type 2"
NCT04564872,"Diabetes Mellitus, Type 2"
NCT04218734,"Diabetes Mellitus, Type 2"
NCT04255433,"Diabetes Mellitus, Type 2"
NCT04255433,Diabetes Mellitus
NCT04255433,Glucose Metabolism Disorders
NCT04255433,Metabolic Diseases
NCT04255433,Endocrine System Diseases
NCT06415214,Diabetic Nephropathies
NCT06415214,"Diabetes Mellitus, Type 2"
NCT04611152,Retinal Degeneration
NCT04611152,Retinal Diseases
NCT04611152,Eye Diseases
NCT04611152,Vision Disorders
NCT04611152,"Vision, Low"
NCT04611152,Diabetes Mellitus
NCT04611152,Diabetic Retinopathy
NCT04611152,Macular Edema
NCT04754334,"Diabetes Mellitus, Type 2"
NCT07595549,Obesity
NCT07595549,Overweight
NCT07595549,Overnutrition
NCT07595549,Nutrition Disorders
NCT07595549,"Diabetes Mellitus, Type 2"
NCT07595549,Body Weight
NCT07595549,Diabetes Mellitus
NCT07595549,Glucose Metabolism Disorders
NCT07595549,Endocrine System Diseases
NCT07595549,Nutritional and Metabolic Diseases
NCT07595549,Signs and Symptoms
NCT07595549,"Pathological Conditions, Signs and Symptoms"
NCT07595549,Metabolic Diseases
NCT06901648,"Diabetes Mellitus, Type 2"
NCT05374343,"Diabetes Mellitus, Type 2"
NCT05478252,"Diabetes Mellitus, Type 2"
NCT06777238,"Diabetes Mellitus, Type 2"
NCT05823948,"Diabetes Mellitus, Type 2"
NCT05565248,Diabetes Mellitus
NCT05565248,"Diabetes Mellitus, Type 1"
NCT05565248,Glucose Metabolism Disorders
NCT05565248,Metabolic Diseases
NCT05565248,Endocrine System Diseases
NCT05565248,Autoimmune Diseases
NCT05565248,Immune System Diseases
NCT06548997,"Diabetes Mellitus, Type 2"
NCT06548997,Overweight
NCT06548997,Obesity
NCT07705555,Diabetic Retinopathy
NCT07705555,Macular Edema
NCT05483140,Body Weight Changes
NCT05483140,"Diabetes Mellitus, Type 2"
NCT04567550,Diabetic Retinopathy
NCT05086549,Diabetic Nephropathies
NCT05086549,Proteinuria
NCT05086549,Essential Hypertension
NCT05330208,Diabetes Mellitus
NCT06010004,"Diabetes Mellitus, Type 2"
NCT05542420,"Diabetes Mellitus, Type 2"
NCT04841096,"Diabetes Mellitus, Type 2"
NCT06628362,Overweight
NCT06628362,Obesity
NCT06628362,"Diabetes Mellitus, Type 2"
NCT06226727,"Diabetes Mellitus, Type 2"
NCT06226727,Essential Hypertension
NCT06202079,"Diabetes Mellitus, Type 2"
NCT07064473,"Diabetes Mellitus, Type 2"
NCT07064473,Hypertension
NCT07064473,Cardiovascular Diseases
NCT04684420,Diabetes Mellitus
NCT06502990,"Lipodystrophy, Congenital Generalized"
NCT06812988,"Diabetes Mellitus, Type 1"
NCT05286853,"Diabetes Mellitus, Type 2"
NCT05286853,"Renal Insufficiency, Chronic"
NCT04534439,Diabetic Nephropathies
NCT04534439,"Diabetes Mellitus, Type 2"
NCT04698018,"Diabetes Mellitus, Type 1"
NCT04698018,"Diabetes Mellitus, Type 2"
NCT04011020,"Diabetes Mellitus, Type 1"
NCT04670666,"Diabetes Mellitus, Type 2"
NCT04862923,"Diabetes Mellitus, Type 2"
NCT05963022,"Diabetes Mellitus, Type 2"
NCT05272059,"Diabetes Mellitus, Type 1"
NCT06999486,"Diabetes Mellitus, Type 1"
NCT07279194,Obesity
NCT07279194,Overweight
NCT05929066,Obesity
NCT05929066,Overweight
NCT05929066,"Osteoarthritis, Knee"
NCT05929066,"Sleep Apnea, Obstructive"
NCT06999551,Diabetes Mellitus
NCT06495931,"Diabetes Mellitus, Type 2"
NCT04905459,Diabetic Retinopathy
NCT07538466,Diabetes Mellitus
NCT04838405,Diabetes Mellitus
NCT06708637,Macular Degeneration
NCT06708637,Diabetic Retinopathy
NCT05108350,"Diabetes Mellitus, Type 2"
NCT04810676,
NCT04315688,"Diabetes Mellitus, Type 2"
NCT05118061,Diabetes Mellitus
NCT05118061,Diabetic Ketoacidosis
NCT05118061,Ketosis
NCT07487103,"Diabetes Mellitus, Type 2"
NCT06832410,"Diabetes Mellitus, Type 1"
NCT04537624,"Diabetes Mellitus, Type 2"
NCT05801627,"Diabetes Mellitus, Type 2"
NCT06323161,"Diabetes Mellitus, Type 2"
NCT07083388,Diabetes Mellitus
NCT05918523,Diabetic Nephropathies
NCT05918523,"Renal Insufficiency, Chronic"
NCT07613307,"Diabetes Mellitus, Type 2"
NCT07613307,Glucose Metabolism Disorders
NCT07613307,Metabolic Diseases
NCT07613307,Nutritional and Metabolic Diseases
NCT07613307,Endocrine System Diseases
NCT07613307,Feeding Behavior
NCT07613307,Behavior
NCT07613307,Fasting
NCT07527650,"Diabetes Mellitus, Type 2"
NCT04573920,"Glomerulonephritis, IGA"
NCT04573920,"Glomerulosclerosis, Focal Segmental"
NCT04573920,"Nephritis, Hereditary"
NCT04573920,Diabetic Nephropathies
NCT07589608,Overweight
NCT07589608,Obesity
NCT06124547,"Diabetes Mellitus, Type 2"
NCT06063109,Hypertension
NCT06063109,"Diabetes Mellitus, Type 2"
NCT05621811,Gastroparesis
NCT05621811,Diabetes Mellitus
NCT05814107,"Diabetes Mellitus, Type 2"
NCT05814107,Overweight
NCT05814107,Obesity
NCT06767761,Diabetes Mellitus
NCT06767761,Insulin Resistance
NCT05498610,"Diabetes Mellitus, Type 2"
NCT05281029,"Diabetes Mellitus, Type 2"
NCT05714683,"Diabetes Mellitus, Type 2"
NCT04565756,
NCT06838286,"Diabetes Mellitus, Type 2"
NCT05996380,
NCT06559527,"Diabetes Mellitus, Type 2"
NCT06559527,Obesity
NCT06559527,Overweight
NCT06293742,"Diabetes Mellitus, Type 2"
NCT07606066,"Diabetes Mellitus, Type 2"
NCT06654960,"Diabetes Mellitus, Type 2"
NCT06763146,"Renal Insufficiency, Chronic"
NCT06763146,"Diabetes Mellitus, Type 2"
NCT06506175,"Diabetes Mellitus, Type 2"
NCT05564039,"Diabetes Mellitus, Type 2"
NCT07691177,"Diabetes Mellitus, Type 2"
NCT04982575,"Diabetes Mellitus, Type 2"
